DataRotation: 41 0 8
RootCenter: 400.9 120.3 -306
DataDimension: 689 393 200
Id X Y Z T Precursors Lineage CellFile Layer DivType
352 247.273 185.594 157 300 "{11,27,68,70}" 11 2 3 -
353 212.285 197.032 156 295 "{11,27,68,70}" 11 2 3 -
353 199.5 197.705 156 300 "{11,27,68,70}" 11 2 3 -
354 286.971 198.378 152 270 "{11,27,68,69}" 11 2 2 -
354 295.045 204.433 151 300 "{11,27,68,69}" 11 2 2 -
355 269.477 195.013 152 270 "{11,27,68,69}" 11 2 2 -
355 255.347 203.088 152 300 "{11,27,68,69}" 11 2 2 -
356 350.219 188.285 149 249 "{11,27,67,124}" 11 2 5 -
356 353.583 199.051 155 300 "{11,27,67,124}" 11 2 5 -
357 352.238 203.76 149 249 "{11,27,67,124}" 11 2 4 -
357 352.911 215.199 149 300 "{11,27,67,124}" 11 2 4 -
358 408.757 185.594 152 288 "{11,28,71,74}" 11 2 5 -
358 406.739 186.939 152 300 "{11,28,71,74}" 11 2 5 -
359 410.103 199.723 152 288 "{11,28,71,74}" 11 2 4 -
359 408.757 205.106 154 300 "{11,28,71,74}" 11 2 4 -
362 509.685 157.334 145 241 "{9910,10,128,136}" 9910 1 2 -
362 520.451 160.698 144 300 "{9910,10,128,136}" 9910 1 2 -
363 519.778 137.821 153 241 "{9910,10,128,136}" 9910 1 3 -
363 523.142 141.185 151 300 "{9910,10,128,136}" 9910 1 3 -
364 343.491 169.445 159 274 "{11,27,67,125}" 11 2 3 -
364 343.491 176.174 156 300 "{11,27,67,125}" 11 2 3 -
365 355.602 176.174 151 274 "{11,27,67,125}" 11 2 3 -
365 363.003 178.865 150 300 "{11,27,67,125}" 11 2 3 -
366 453.166 141.858 148 257 "{9910,10,129,131}" 9910 1 3 -
366 450.474 150.605 148 300 "{9910,10,129,131}" 9910 1 3 -
367 469.314 141.185 148 257 "{9910,10,129,131}" 9910 1 3 -
367 482.098 147.241 150 300 "{9910,10,129,131}" 9910 1 3 -
368 212.958 179.538 148 273 "{8,24,38}" 8 1 3 -
368 201.519 184.921 149 300 "{8,24,38}" 8 1 3 -
369 214.303 192.322 144 273 "{8,24,38}" 8 1 2 -
369 212.285 197.032 144 300 "{8,24,38}" 8 1 2 -
370 307.83 166.081 132 290 "{4,19,141,143}" 4 0 6 -
370 308.502 166.754 130 300 "{4,19,141,143}" 4 0 6 -
371 306.484 153.297 139 290 "{4,19,141,143}" 4 0 7 -
371 304.465 153.969 138 300 "{4,19,141,143}" 4 0 7 -
372 367.041 174.155 140 284 "{9910,9,25,62,123}" 9910 1 12 -
372 361.658 176.846 137 300 "{9910,9,25,62,123}" 9910 1 12 -
373 365.022 165.408 140 284 "{9910,9,25,62,123}" 9910 1 13 -
373 374.442 168.099 139 300 "{9910,9,25,62,123}" 9910 1 13 -
374 367.713 149.26 135 300 "{5566,5,40,45,116}" 5566 0 7 -
375 355.602 151.951 135 300 "{5566,5,40,45,116}" 5566 0 7 -
376 321.959 206.452 134 278 "{8,23,36,65}" 8 1 4 -
376 319.268 216.545 132 300 "{8,23,36,65}" 8 1 4 -
377 317.922 188.285 139 278 "{8,23,36,65}" 8 1 5 -
377 317.25 192.995 140 300 "{8,23,36,65}" 8 1 5 -
378 404.72 154.642 144 279 "{9910,9,25,61,64}" 9910 1 13 -
378 405.393 158.679 142 300 "{9910,9,25,61,64}" 9910 1 13 -
379 408.084 166.081 144 279 "{9910,9,25,61,64}" 9910 1 12 -
379 412.794 172.136 141 300 "{9910,9,25,61,64}" 9910 1 12 -
380 376.46 211.835 135 283 "{9910,9,26,55,58}" 9910 1 4 -
380 377.133 218.563 133 300 "{9910,9,26,55,58}" 9910 1 4 -
381 359.639 212.508 135 283 "{9910,9,26,55,58}" 9910 1 4 -
381 352.911 219.909 131 300 "{9910,9,26,55,58}" 9910 1 4 -
384 427.597 199.051 133 279 "{9910,9,26,54,56}" 9910 1 4 -
384 431.634 207.798 136 300 "{9910,9,26,54,56}" 9910 1 4 -
385 408.084 203.76 133 279 "{9910,9,26,54,56}" 9910 1 4 -
385 403.375 213.853 134 300 "{9910,9,26,54,56}" 9910 1 4 -
386 453.166 189.631 133 292 "{9910,10,129,130,133}" 9910 1 4 -
386 460.567 195.013 133 300 "{9910,10,129,130,133}" 9910 1 4 -
387 482.771 181.556 139 292 "{9910,10,129,130,133}" 9910 1 4 -
387 485.462 182.229 139 300 "{9910,10,129,130,133}" 9910 1 4 -
388 426.251 144.55 137 297 "{5566,6,17,166,169,171}" 5566 0 7 -
388 427.597 145.222 137 300 "{5566,6,17,166,169,171}" 5566 0 7 -
389 441.054 134.457 142 297 "{5566,6,17,166,169,171}" 5566 0 7 -
389 443.073 132.438 142 300 "{5566,6,17,166,169,171}" 5566 0 7 -
390 447.11 139.84 133 291 "{5566,6,17,166,169,170}" 5566 0 6 -
390 448.456 143.877 132 300 "{5566,6,17,166,169,170}" 5566 0 6 -
391 430.289 149.26 133 291 "{5566,6,17,166,169,170}" 5566 0 6 -
391 429.616 155.315 127 300 "{5566,6,17,166,169,170}" 5566 0 6 -
392 507.667 162.717 126 294 "{5566,6,17,167,175,180}" 5566 0 4 -
392 509.685 160.698 126 300 "{5566,6,17,167,175,180}" 5566 0 4 -
393 488.827 160.025 122 294 "{5566,6,17,167,175,180}" 5566 0 4 -
393 484.79 164.735 120 300 "{5566,6,17,167,175,180}" 5566 0 4 -
395 392.609 135.802 145 280 "{5566,6,18,42,107}" 5566 0 15 -
395 389.917 139.167 143 300 "{5566,6,18,42,107}" 5566 0 15 -
396 399.337 141.858 137 280 "{5566,6,18,42,107}" 5566 0 14 -
396 395.973 145.222 134 300 "{5566,6,18,42,107}" 5566 0 14 -
397 426.924 120.327 135 278 "{2233,3,15,33,79}" 2233 -1 7 -
397 426.251 121 132 300 "{2233,3,15,33,79}" 2233 -1 7 -
398 426.924 121.673 126 278 "{2233,3,15,33,79}" 2233 -1 6 -
398 426.924 129.074 122 300 "{2233,3,15,33,79}" 2233 -1 6 -
399 478.061 112.926 137 283 "{2233,3,14,161,162}" 2233 -1 3 -
399 478.061 114.944 138 300 "{2233,3,14,161,162}" 2233 -1 3 -
400 466.623 114.271 130 283 "{2233,3,14,161,162}" 2233 -1 3 -
400 461.913 118.981 128 300 "{2233,3,14,161,162}" 2233 -1 3 -
401 585.044 106.87 138 288 "{2233,3,14,160,164}" 2233 -1 3 -
401 615.323 108.888 138 300 "{2233,3,14,160,164}" 2233 -1 3 -
402 563.513 109.561 138 288 "{2233,3,14,160,164}" 2233 -1 3 -
402 536.599 111.58 141 300 "{2233,3,14,160,164}" 2233 -1 3 -
403 407.412 122.345 122 278 "{2233,3,15,33,78}" 2233 -1 6 -
403 404.72 131.093 114 300 "{2233,3,15,33,78}" 2233 -1 6 -
404 406.739 123.018 127 278 "{2233,3,15,33,78}" 2233 -1 7 -
404 403.375 126.383 129 300 "{2233,3,15,33,78}" 2233 -1 7 -
405 379.825 128.401 125 259 "{2233,2,83,84,85}" 2233 -1 6 -
405 387.899 143.877 109 300 "{2233,2,83,84,85}" 2233 -1 6 -
406 379.152 127.728 133 259 "{2233,2,83,84,85}" 2233 -1 7 -
406 382.516 134.457 124 300 "{2233,2,83,84,85}" 2233 -1 7 -
408 365.022 132.438 121 274 "{2233,2,83,84,86}" 2233 -1 6 -
408 371.078 139.84 111 300 "{2233,2,83,84,86}" 2233 -1 6 -
409 365.695 129.747 128 274 "{2233,2,83,84,86}" 2233 -1 7 -
409 364.349 132.438 127 300 "{2233,2,83,84,86}" 2233 -1 7 -
410 346.855 133.111 131 290 "{2233,2,82,90,92}" 2233 -1 7 -
410 346.855 137.148 128 300 "{2233,2,82,90,92}" 2233 -1 7 -
411 346.182 131.765 126 290 "{2233,2,82,90,92}" 2233 -1 6 -
411 347.528 141.858 118 300 "{2233,2,82,90,92}" 2233 -1 6 -
412 248.619 142.531 132 253 "{1212,1,13,155}" 1212 -1 3 -
412 263.421 144.55 131 300 "{1212,1,13,155}" 1212 -1 3 -
413 236.507 146.568 132 253 "{1212,1,13,155}" 1212 -1 3 -
413 227.76 150.605 131 300 "{1212,1,13,155}" 1212 -1 3 -
414 247.273 184.921 122 257 "{4,20,145,149}" 4 0 4 -
414 243.236 192.995 119 300 "{4,20,145,149}" 4 0 4 -
415 234.489 174.155 128 257 "{4,20,145,149}" 4 0 5 -
415 243.909 176.846 130 300 "{4,20,145,149}" 4 0 5 -
416 272.841 188.285 119 246 "{4,19,142,152}" 4 0 4 -
416 276.206 197.032 111 300 "{4,19,142,152}" 4 0 4 -
417 272.168 172.136 129 246 "{4,19,142,152}" 4 0 5 -
417 278.897 177.519 126 300 "{4,19,142,152}" 4 0 5 -
419 362.331 168.772 122 277 "{5566,5,40,45,115}" 5566 0 12 -
419 367.041 177.519 111 300 "{5566,5,40,45,115}" 5566 0 12 -
420 368.386 154.642 125 277 "{5566,5,40,45,115}" 5566 0 13 -
420 367.041 166.081 118 300 "{5566,5,40,45,115}" 5566 0 13 -
422 516.414 120.327 128 258 "{2233,3,14,160,165}" 2233 -1 2 -
422 517.086 116.29 120 300 "{2233,3,14,160,165}" 2233 -1 2 -
423 534.581 115.617 128 258 "{2233,3,14,160,165}" 2233 -1 2 -
423 554.766 116.29 125 300 "{2233,3,14,160,165}" 2233 -1 2 -
424 489.5 84.6658 121 275 "{181,183,184}" 181 -2 4 -
424 500.938 90.7214 114 300 "{181,183,184}" 181 -2 4 -
425 474.024 93.4128 125 275 "{181,183,184}" 181 -2 5 -
425 469.987 93.4128 123 300 "{181,183,184}" 181 -2 5 -
426 471.333 116.29 121 252 "{2233,3,14,161,163}" 2233 -1 5 -
426 475.37 122.345 120 300 "{2233,3,14,161,163}" 2233 -1 5 -
427 467.295 129.074 116 252 "{2233,3,14,161,163}" 2233 -1 4 -
427 474.697 128.401 108 300 "{2233,3,14,161,163}" 2233 -1 4 -
428 371.078 102.16 135 274 "{7,21,35,81}" 7 -2 7 -
428 369.059 104.178 133 300 "{7,21,35,81}" 7 -2 7 -
429 371.75 99.4685 127 274 "{7,21,35,81}" 7 -2 6 -
429 373.769 107.543 123 300 "{7,21,35,81}" 7 -2 6 -
430 321.959 105.524 132 274 "{7,22,102,103}" 7 -2 7 -
430 320.614 110.907 131 300 "{7,22,102,103}" 7 -2 7 -
431 328.688 112.253 125 274 "{7,22,102,103}" 7 -2 6 -
431 331.379 114.271 123 300 "{7,22,102,103}" 7 -2 6 -
432 236.507 124.364 127 268 "{7,22,102,104}" 7 -2 3 -
432 261.403 121 130 300 "{7,22,102,104}" 7 -2 3 -
433 221.032 125.71 127 268 "{7,22,102,104}" 7 -2 3 -
433 169.895 141.185 128 300 "{7,22,102,104}" 7 -2 3 -
434 264.094 106.87 116 261 "{7,22,99,101}" 7 -2 4 -
434 272.168 112.253 112 300 "{7,22,99,101}" 7 -2 4 -
435 279.57 118.308 123 261 "{7,22,99,101}" 7 -2 5 -
435 285.625 116.963 122 300 "{7,22,99,101}" 7 -2 5 -
436 402.702 149.26 128 251 "{5566,6,18,42,108}" 5566 0 6 -
436 410.776 160.698 118 300 "{5566,6,18,42,108}" 5566 0 6 -
437 385.208 152.624 128 251 "{5566,6,18,42,108}" 5566 0 6 -
437 391.936 173.482 115 300 "{5566,6,18,42,108}" 5566 0 6 -
438 342.145 203.76 122 273 "{5566,5,41,47,121}" 5566 0 4 -
438 342.818 217.218 110 300 "{5566,5,41,47,121}" 5566 0 4 -
439 339.454 184.921 122 273 "{5566,5,41,47,121}" 5566 0 5 -
439 340.126 192.322 120 300 "{5566,5,41,47,121}" 5566 0 5 -
440 302.447 197.705 105 299 "{4,19,142,151,154}" 4 0 4 -
440 298.41 197.032 105 300 "{4,19,142,151,154}" 4 0 4 -
441 313.212 211.835 116 299 "{4,19,142,151,154}" 4 0 4 -
441 311.867 210.489 116 300 "{4,19,142,151,154}" 4 0 4 -
442 266.113 142.531 114 273 "{1212,1,13,156,157}" 1212 -1 4 -
442 263.421 147.914 108 300 "{1212,1,13,156,157}" 1212 -1 4 -
443 262.749 147.241 123 273 "{1212,1,13,156,157}" 1212 -1 5 -
443 263.421 147.241 121 300 "{1212,1,13,156,157}" 1212 -1 5 -
444 363.676 182.229 119 246 "{5566,5,40,44,112}" 5566 0 5 -
444 369.059 200.396 111 300 "{5566,5,40,44,112}" 5566 0 5 -
445 368.386 195.686 114 246 "{5566,5,40,44,112}" 5566 0 4 -
445 372.423 217.89 102 300 "{5566,5,40,44,112}" 5566 0 4 -
446 403.375 198.378 110 289 "{5566,6,18,43,110,140}" 5566 0 4 -
446 406.739 211.162 103 300 "{5566,6,18,43,110,140}" 5566 0 4 -
447 419.523 205.106 118 289 "{5566,6,18,43,110,140}" 5566 0 4 -
447 416.832 207.798 115 300 "{5566,6,18,43,110,140}" 5566 0 4 -
448 445.764 180.884 118 280 "{5566,6,17,167,174,177}" 5566 0 4 -
448 447.783 190.976 112 300 "{5566,6,17,167,174,177}" 5566 0 4 -
449 449.128 159.352 111 280 "{5566,6,17,167,174,177}" 5566 0 4 -
449 454.511 166.754 104 300 "{5566,6,17,167,174,177}" 5566 0 4 -
450 433.653 118.981 121 267 "{2233,3,15,75,77}" 2233 -1 5 -
450 441.054 127.055 116 300 "{2233,3,15,75,77}" 2233 -1 5 -
451 418.85 131.093 114 267 "{2233,3,15,75,77}" 2233 -1 5 -
451 418.177 137.148 106 300 "{2233,3,15,75,77}" 2233 -1 5 -
452 317.25 97.45 110 256 "{7,22,99,100}" 7 -2 4 -
452 320.614 98.1228 106 300 "{7,22,99,100}" 7 -2 4 -
453 313.885 108.888 119 256 "{7,22,99,100}" 7 -2 5 -
453 314.558 109.561 117 300 "{7,22,99,100}" 7 -2 5 -
454 346.182 147.241 112 278 "{2233,2,82,91,113}" 2233 -1 5 -
454 347.528 150.605 105 300 "{2233,2,82,91,113}" 2233 -1 5 -
455 331.379 131.765 118 278 "{2233,2,82,91,113}" 2233 -1 5 -
455 332.725 135.13 111 300 "{2233,2,82,91,113}" 2233 -1 5 -
456 330.707 170.791 117 257 "{5566,5,41,47,120}" 5566 0 5 -
456 334.071 179.538 108 300 "{5566,5,41,47,120}" 5566 0 5 -
457 334.071 178.192 104 257 "{5566,5,41,47,120}" 5566 0 4 -
457 335.417 193.668 94 300 "{5566,5,41,47,120}" 5566 0 4 -
458 365.022 164.735 103 248 "{5566,5,40,44,111}" 5566 0 4 -
458 375.788 195.013 89 300 "{5566,5,40,44,111}" 5566 0 4 -
459 360.312 162.717 112 248 "{5566,5,40,44,111}" 5566 0 5 -
459 365.022 180.884 99 300 "{5566,5,40,44,111}" 5566 0 5 -
460 404.047 174.155 99 281 "{5566,6,18,43,110,139}" 5566 0 4 -
460 408.084 188.958 93 300 "{5566,6,18,43,110,139}" 5566 0 4 -
461 424.233 175.501 103 281 "{5566,6,18,43,110,139}" 5566 0 4 -
461 430.961 189.631 98 300 "{5566,6,18,43,110,139}" 5566 0 4 -
462 414.14 132.438 107 254 "{2233,3,15,75,76}" 2233 -1 4 -
462 420.196 142.531 94 300 "{2233,3,15,75,76}" 2233 -1 4 -
463 432.307 117.635 107 254 "{2233,3,15,75,76}" 2233 -1 4 -
463 441.727 124.364 101 300 "{2233,3,15,75,76}" 2233 -1 4 -
464 377.806 121.673 113 276 "{2233,2,83,87,89}" 2233 -1 5 -
464 381.17 123.018 107 300 "{2233,2,83,87,89}" 2233 -1 5 -
465 385.88 138.494 109 276 "{2233,2,83,87,89}" 2233 -1 5 -
465 382.516 153.969 99 300 "{2233,2,83,87,89}" 2233 -1 5 -
466 363.003 90.7214 112 253 "{7,21,34,95}" 7 -2 4 -
466 360.985 91.3943 107 300 "{7,21,34,95}" 7 -2 4 -
467 359.639 98.1228 121 253 "{7,21,34,95}" 7 -2 5 -
467 356.948 101.487 118 300 "{7,21,34,95}" 7 -2 5 -
468 410.776 102.833 120 257 "{7,21,34,96}" 7 -2 5 -
468 410.103 96.1042 118 300 "{7,21,34,96}" 7 -2 5 -
469 417.504 92.74 112 257 "{7,21,34,96}" 7 -2 4 -
469 420.869 88.7029 107 300 "{7,21,34,96}" 7 -2 4 -
470 313.885 152.624 106 259 "{1212,1,12,49,50}" 1212 -1 4 -
470 321.287 155.315 98 300 "{1212,1,12,49,50}" 1212 -1 4 -
471 290.335 148.587 106 259 "{1212,1,12,49,50}" 1212 -1 4 -
471 293.027 150.605 99 300 "{1212,1,12,49,50}" 1212 -1 4 -
473 349.546 136.475 103 258 "{2233,2,82,91,114}" 2233 -1 4 -
473 356.948 146.568 91 300 "{2233,2,82,91,114}" 2233 -1 4 -
474 336.762 124.364 103 258 "{2233,2,82,91,114}" 2233 -1 4 -
474 338.108 121 98 300 "{2233,2,82,91,114}" 2233 -1 4 -
476 381.17 136.475 104 241 "{2233,2,83,87,88}" 2233 -1 4 -
476 391.263 151.278 87 299 "{2233,2,83,87,88}" 2233 -1 4 0
477 377.806 116.29 104 241 "{2233,2,83,87,88}" 2233 -1 4 -
477 383.862 114.271 95 300 "{2233,2,83,87,88}" 2233 -1 4 -
478 381.843 158.007 86 300 "{2233,2,83,87,88,476}" 2233 -1 4 -
479 398.665 152.624 89 300 "{2233,2,83,87,88,476}" 2233 -1 4 -
